region,timestamp,n_infections_in_communal,n_infections_in_distribution_center,n_infections_in_e_voucher,n_infections_in_play_group,n_infections_in_pump_latrine,n_infections_in_religious,n_infections_in_shelter,infected,infected_0_12,infected_12_25,infected_25_65,infected_65_101,deaths,deaths_0_12,deaths_12_25,deaths_25_65,deaths_65_101,hospital_admissions,hospital_admissions_0_12,hospital_admissions_12_25,hospital_admissions_25_65,hospital_admissions_65_101,icu_admissions,currently_in_hospital,currently_in_hospital_0_12,currently_in_hospital_12_25,currently_in_hospital_25_65,currently_in_hospital_65_101,currently_infected,currently_infected_0_12,currently_infected_12_25,currently_infected_25_65,currently_infected_65_101,recovered,recovered_0_12,recovered_12_25,recovered_25_65,recovered_65_101,currently_susceptible_0_12,currently_susceptible_12_25,currently_susceptible_25_65,currently_susceptible_65_101,currently_susceptible,currently_dead,currently_recovered
CXB-201,2020-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14083,7904,15798,112,37897,0,0
CXB-201,2020-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14083,7904,15798,112,37897,0,0
CXB-201,2020-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14083,7904,15798,112,37897,0,0
CXB-201,2020-05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14083,7904,15798,112,37897,0,0
CXB-201,2020-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14083,7904,15798,112,37897,0,0
CXB-201,2020-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14083,7904,15798,112,37897,0,0
CXB-201,2020-05-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14083,7904,15798,112,37897,0,0
CXB-201,2020-05-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14083,7904,15798,112,37897,0,0
CXB-201,2020-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14083,7904,15798,112,37897,0,0
CXB-201,2020-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14083,7904,15798,112,37897,0,0
CXB-201,2020-05-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14083,7904,15798,112,37897,0,0
CXB-201,2020-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14083,7904,15798,112,37897,0,0
CXB-201,2020-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14083,7904,15798,112,37897,0,0
CXB-201,2020-05-24,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,14083,7904,15798,112,37897,0,0
CXB-201,2020-05-25,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,14083,7903,15797,112,37895,0,0
CXB-201,2020-05-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,14082,7903,15797,112,37894,0,0
CXB-201,2020-05-27,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0,14082,7903,15797,112,37894,0,0
CXB-201,2020-05-28,0,0,0,0,0,0,4,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1,3,0,0,0,0,0,0,14080,7903,15795,112,37890,0,0
CXB-201,2020-05-29,0,0,0,0,0,0,3,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,2,5,0,0,0,0,0,0,14080,7902,15793,112,37887,0,0
CXB-201,2020-05-30,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,5,0,0,0,0,0,0,14079,7902,15793,112,37886,0,0
CXB-201,2020-05-31,1,0,0,0,0,0,4,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,3,5,0,0,0,0,0,0,14075,7901,15793,112,37881,0,0
CXB-201,2020-06-01,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,3,5,0,0,0,0,0,0,14074,7901,15793,112,37880,0,0
CXB-201,2020-06-02,0,0,0,0,1,0,5,6,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,4,8,0,0,0,0,0,0,14072,7900,15790,112,37874,0,0
CXB-201,2020-06-03,1,0,0,0,0,0,5,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,12,7,11,0,0,0,0,0,0,14072,7897,15787,112,37868,0,0
CXB-201,2020-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,12,7,11,0,0,0,0,0,0,14071,7896,15787,112,37866,0,0
CXB-201,2020-06-05,1,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,13,8,11,0,0,0,0,0,0,14071,7896,15787,112,37866,0,0
CXB-201,2020-06-06,0,0,0,0,0,0,6,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,16,10,12,0,0,0,0,0,0,14068,7894,15786,112,37860,0,0
CXB-201,2020-06-07,0,0,0,0,0,0,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,16,12,14,0,0,0,0,0,0,14068,7892,15784,112,37856,0,0
CXB-201,2020-06-08,0,0,0,1,2,0,3,6,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,18,13,17,0,0,0,0,0,0,14066,7891,15781,112,37850,0,0
CXB-201,2020-06-09,2,0,0,0,0,0,4,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,21,15,18,0,0,0,0,0,0,14063,7889,15780,112,37844,0,0
CXB-201,2020-06-10,0,0,0,0,0,0,3,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,22,15,20,0,0,0,0,0,0,14062,7889,15778,112,37841,0,0
CXB-201,2020-06-11,0,0,0,0,0,0,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,24,16,21,0,0,0,0,0,0,14060,7888,15777,112,37837,0,0
CXB-201,2020-06-12,1,0,0,0,0,0,5,6,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,25,17,25,0,0,0,0,0,0,14059,7887,15773,112,37831,0,0
CXB-201,2020-06-13,1,0,0,0,1,2,14,18,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,34,19,32,0,0,0,0,0,0,14050,7885,15766,112,37813,0,0
CXB-201,2020-06-14,1,0,0,0,2,0,6,9,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,37,21,36,0,1,1,0,0,0,14047,7883,15762,112,37804,0,1
CXB-201,2020-06-15,1,0,0,0,0,0,4,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,39,22,38,0,1,0,0,1,0,14045,7882,15760,112,37799,0,2
CXB-201,2020-06-16,1,0,0,0,0,0,8,9,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,45,23,39,0,1,0,1,0,0,14039,7880,15759,112,37790,0,3
CXB-201,2020-06-17,2,0,1,0,0,0,8,11,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,49,24,44,0,1,0,1,0,0,14035,7878,15754,112,37779,0,4
CXB-201,2020-06-18,4,0,0,0,1,0,11,16,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,54,27,50,0,2,1,1,0,0,14029,7874,15748,112,37763,0,6
CXB-201,2020-06-19,1,0,0,1,0,1,14,17,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,57,30,57,0,4,3,0,1,0,14023,7871,15740,112,37746,0,10
CXB-201,2020-06-20,2,0,0,0,1,0,15,18,6,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,63,33,65,0,2,1,1,0,0,14017,7867,15732,112,37728,0,12
CXB-201,2020-06-21,6,0,0,1,0,0,21,28,12,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,74,36,75,0,4,1,0,3,0,14005,7864,15719,112,37700,0,16
CXB-201,2020-06-22,4,0,0,0,1,0,26,31,10,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,82,41,90,0,4,2,0,2,0,13995,7859,15703,112,37669,0,20
CXB-201,2020-06-23,1,0,0,2,0,0,34,37,17,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,98,46,105,0,1,1,0,0,0,13978,7854,15688,112,37632,0,21
CXB-201,2020-06-24,2,0,0,1,4,1,22,30,5,7,18,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,2,0,274,101,51,122,0,5,2,2,1,0,13973,7847,15670,112,37602,0,26
CXB-201,2020-06-25,5,0,0,2,2,0,24,33,14,5,14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,304,113,56,135,0,3,2,0,1,0,13959,7842,15656,112,37569,0,29
CXB-201,2020-06-26,4,0,0,2,1,0,44,51,21,11,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,355,134,67,154,0,0,0,0,0,0,13938,7831,15637,112,37518,0,29
CXB-201,2020-06-27,5,0,0,1,2,0,41,49,18,12,19,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,2,0,397,151,79,167,0,7,1,0,6,0,13920,7819,15618,112,37469,0,36
CXB-201,2020-06-28,2,0,0,0,3,1,43,49,13,12,24,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,443,164,90,189,0,3,0,1,2,0,13907,7807,15594,112,37420,0,39
CXB-201,2020-06-29,4,0,0,2,2,1,54,63,18,20,25,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,500,180,107,213,0,6,2,3,1,0,13889,7787,15569,112,37357,0,45
CXB-201,2020-06-30,4,0,0,3,1,0,41,49,16,16,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,548,196,123,229,0,1,0,0,1,0,13873,7771,15552,112,37308,0,46
CXB-201,2020-07-01,7,0,0,3,4,2,46,62,23,14,24,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,605,218,135,251,1,5,1,2,2,0,13850,7757,15528,111,37246,0,51
CXB-201,2020-07-02,3,0,0,3,1,0,38,45,14,9,22,0,0,0,0,0,0,1,0,1,0,0,0,3,0,1,2,0,645,230,142,272,1,5,2,2,1,0,13836,7748,15506,111,37201,0,56
CXB-201,2020-07-03,10,0,0,1,4,0,51,66,28,19,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,706,254,160,291,1,5,4,1,0,0,13808,7729,15487,111,37135,0,61
CXB-201,2020-07-04,7,0,0,2,3,0,58,70,27,16,27,0,0,0,0,0,0,1,1,0,0,0,0,4,1,1,2,0,767,277,175,314,1,9,4,1,4,0,13781,7713,15460,111,37065,0,70
CXB-201,2020-07-05,8,0,0,3,4,0,73,88,31,16,41,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,0,851,307,189,354,1,4,1,2,1,0,13750,7697,15419,111,36977,0,74
CXB-201,2020-07-06,7,0,0,3,4,0,65,79,28,14,37,0,1,0,0,1,0,0,0,0,0,0,0,3,1,1,1,0,923,334,203,385,1,6,1,0,5,0,13722,7683,15382,111,36898,1,80
CXB-201,2020-07-07,3,0,1,5,3,0,60,72,32,13,27,0,0,0,0,0,0,1,0,0,0,1,0,4,1,1,1,1,984,361,216,406,1,11,5,0,6,0,13690,7670,15355,111,36826,1,91
CXB-201,2020-07-08,9,0,1,0,2,3,81,96,31,24,41,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1071,388,238,444,1,9,4,2,3,0,13659,7646,15314,111,36730,1,100
CXB-201,2020-07-09,11,0,0,3,11,2,83,110,40,15,54,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1168,422,251,493,2,13,6,2,5,0,13619,7631,15260,110,36620,1,113
CXB-201,2020-07-10,6,0,0,7,1,1,72,87,33,15,38,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1239,449,261,526,3,16,6,5,5,0,13586,7616,15222,109,36533,1,129
CXB-201,2020-07-11,10,1,1,4,7,2,100,125,50,24,51,0,0,0,0,0,0,1,0,0,1,0,0,5,1,1,2,1,1347,493,283,568,3,17,6,2,9,0,13536,7592,15171,109,36408,1,146
CXB-201,2020-07-12,22,0,0,4,6,0,101,133,46,29,58,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,2,1,1461,533,307,618,3,19,6,5,8,0,13490,7563,15113,109,36275,1,165
CXB-201,2020-07-13,16,0,0,7,2,2,120,147,49,35,62,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,1,1582,569,337,672,4,26,13,5,8,0,13441,7528,15051,108,36128,1,191
CXB-201,2020-07-14,15,0,1,5,4,1,131,157,56,36,65,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,1,1706,613,364,725,4,33,12,9,12,0,13385,7492,14986,108,35971,1,224
CXB-201,2020-07-15,19,0,1,10,5,4,144,183,63,38,81,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,1,1868,672,397,794,5,21,4,5,12,0,13322,7454,14905,107,35788,1,245
CXB-201,2020-07-16,16,0,0,5,9,1,158,189,64,36,87,2,0,0,0,0,0,1,0,0,1,0,0,5,1,0,3,1,2022,721,427,867,7,35,15,6,14,0,13258,7418,14818,105,35599,1,280
CXB-201,2020-07-17,9,0,0,7,6,3,179,204,73,43,88,0,0,0,0,0,0,1,0,0,1,0,0,6,1,0,4,1,2195,782,466,940,7,31,12,4,15,0,13185,7375,14730,105,35395,1,311
CXB-201,2020-07-18,13,1,0,2,10,2,171,199,69,42,88,0,0,0,0,0,0,2,0,0,1,1,0,8,1,0,5,2,2351,836,499,1009,7,43,15,9,19,0,13116,7333,14642,105,35196,1,354
CXB-201,2020-07-19,17,0,0,7,16,2,205,247,99,55,91,2,0,0,0,0,0,2,0,0,2,0,0,9,1,0,7,1,2564,923,543,1089,9,34,12,11,11,0,13017,7278,14551,103,34949,1,388
CXB-201,2020-07-20,22,0,1,11,12,3,194,243,84,47,109,3,0,0,0,0,0,2,0,0,2,0,0,11,1,0,9,1,2762,990,583,1177,12,45,17,7,21,0,12933,7231,14442,100,34706,1,433
CXB-201,2020-07-21,23,0,0,7,10,1,212,253,80,60,113,0,0,0,0,0,0,2,0,0,2,0,0,10,1,0,9,0,2973,1059,632,1270,12,42,11,11,20,0,12853,7171,14329,100,34453,1,475
CXB-201,2020-07-22,20,0,1,11,12,2,219,265,95,56,114,0,1,0,0,1,0,2,0,0,2,0,0,10,1,0,9,0,3190,1140,671,1367,12,47,14,17,16,0,12758,7115,14215,100,34188,2,522
CXB-201,2020-07-23,16,0,1,9,17,3,218,264,90,56,118,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,8,0,3402,1206,719,1465,12,52,24,8,20,0,12668,7059,14097,100,33924,2,574
CXB-201,2020-07-24,23,0,2,8,15,1,227,276,94,65,117,0,0,0,0,0,0,1,0,0,1,0,0,9,0,0,9,0,3611,1271,770,1558,12,67,29,14,24,0,12574,6994,13980,100,33648,2,641
CXB-201,2020-07-25,30,1,1,8,13,3,267,323,113,63,147,0,0,0,0,0,0,2,0,1,1,0,0,11,0,1,10,0,3867,1357,819,1679,12,67,27,14,26,0,12461,6931,13833,100,33325,2,708
CXB-201,2020-07-26,32,1,0,14,15,7,257,326,131,69,124,2,0,0,0,0,0,1,0,0,1,0,0,10,0,0,10,0,4126,1465,872,1775,14,67,23,16,28,0,12330,6862,13709,98,32999,2,775
CXB-201,2020-07-27,32,0,0,11,15,3,286,347,126,69,150,2,2,0,0,2,0,2,0,0,2,0,0,11,0,0,11,0,4404,1576,918,1895,15,67,15,23,28,1,12204,6793,13559,96,32652,4,842
CXB-201,2020-07-28,38,1,1,8,11,2,283,344,119,77,147,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,4682,1674,984,2008,16,66,21,11,34,0,12085,6716,13412,95,32308,4,908
CXB-201,2020-07-29,32,0,0,14,18,2,319,385,162,63,160,0,0,0,0,0,0,2,0,0,2,0,0,12,0,0,12,0,4970,1801,1025,2129,15,97,35,22,39,1,11923,6653,13252,95,31923,4,1005
CXB-201,2020-07-30,39,0,1,14,15,3,304,376,141,83,152,0,0,0,0,0,0,2,0,1,1,0,0,14,0,1,13,0,5252,1896,1098,2243,15,94,46,10,38,0,11782,6570,13100,95,31547,4,1099
CXB-201,2020-07-31,34,1,2,6,18,3,357,421,152,101,168,0,0,0,0,0,0,4,0,0,4,0,0,16,0,1,15,0,5579,2026,1176,2362,15,94,22,23,49,0,11630,6469,12932,95,31126,4,1193
CXB-201,2020-08-01,38,0,1,21,21,2,379,462,194,91,177,0,0,0,0,0,0,2,0,0,2,0,0,18,0,1,17,0,5938,2177,1249,2497,15,103,43,18,42,0,11436,6378,12755,95,30664,4,1296
CXB-201,2020-08-02,39,0,0,15,16,7,412,489,186,99,201,3,0,0,0,0,0,3,1,0,2,0,0,21,1,1,19,0,6331,2323,1331,2659,18,96,40,17,39,0,11250,6279,12554,92,30175,4,1392
CXB-201,2020-08-03,33,0,5,16,18,6,433,511,182,119,209,1,0,0,0,0,0,0,0,0,0,0,0,21,1,1,19,0,6725,2465,1421,2820,19,117,40,29,48,0,11068,6160,12345,91,29664,4,1509
CXB-201,2020-08-04,34,0,1,16,26,1,449,527,176,124,225,2,0,0,0,0,0,3,0,1,2,0,0,21,1,2,18,0,7124,2598,1517,2989,20,128,43,28,56,1,10892,6036,12120,89,29137,4,1637
CXB-201,2020-08-05,40,1,1,14,23,3,471,553,204,117,231,1,1,0,0,1,0,5,0,0,5,0,0,24,1,2,21,0,7538,2753,1602,3162,21,138,49,32,57,0,10688,5919,11889,88,28584,5,1775
CXB-201,2020-08-06,44,1,2,14,16,7,516,600,215,118,266,1,1,0,0,1,0,0,0,0,0,0,0,21,1,2,18,0,7972,2912,1676,3362,22,165,56,44,65,0,10473,5801,11623,87,27984,6,1940
CXB-201,2020-08-07,36,1,0,15,17,4,515,588,226,106,255,1,0,0,0,0,0,5,1,0,4,0,0,26,2,2,22,0,8412,3089,1747,3556,20,148,49,35,61,3,10247,5695,11368,86,27396,6,2088
CXB-201,2020-08-08,46,2,1,21,35,6,481,592,217,135,238,2,0,0,0,0,0,1,0,0,1,0,0,25,2,2,21,0,8819,3255,1844,3699,21,185,51,38,95,1,10030,5560,11130,84,26804,6,2273
CXB-201,2020-08-09,55,0,3,21,31,5,502,617,219,144,253,1,1,0,0,1,0,5,1,0,4,0,0,25,3,2,20,0,9237,3391,1950,3874,22,198,83,38,77,0,9811,5416,10877,83,26187,7,2471
CXB-201,2020-08-10,36,1,2,29,23,5,503,599,221,133,243,2,0,0,0,0,0,5,0,1,4,0,0,29,3,3,23,0,9623,3533,2038,4028,24,213,79,45,89,0,9590,5283,10634,81,25588,7,2684
CXB-201,2020-08-11,52,0,1,19,22,5,518,617,223,149,244,1,0,0,0,0,0,1,0,0,1,0,0,25,2,2,21,0,10027,3679,2136,4188,24,213,77,51,84,1,9367,5134,10390,80,24971,7,2897
CXB-201,2020-08-12,53,0,0,22,22,6,546,649,236,140,271,2,0,0,0,0,0,3,1,0,2,0,0,25,3,0,22,0,10467,3832,2231,4379,25,209,83,45,80,1,9131,4994,10119,78,24322,7,3106
CXB-201,2020-08-13,50,0,0,21,30,6,528,635,241,135,257,2,0,0,0,0,0,9,1,2,6,0,0,27,2,2,23,0,10843,3974,2315,4527,27,259,99,51,109,0,8890,4859,9862,76,23687,7,3365
CXB-201,2020-08-14,53,0,5,26,22,5,619,730,271,139,319,1,0,0,0,0,0,0,0,0,0,0,0,22,1,1,20,0,11307,4149,2410,4722,26,266,96,44,124,2,8619,4720,9543,75,22957,7,3631
CXB-201,2020-08-15,57,1,1,14,24,2,560,659,252,131,271,5,1,0,0,1,0,4,0,0,4,0,0,22,1,1,20,0,11682,4292,2472,4888,30,283,109,69,104,1,8367,4589,9272,70,22298,8,3914
CXB-201,2020-08-16,40,0,0,26,36,8,570,680,248,149,280,3,0,0,0,0,0,3,0,0,3,0,0,24,1,1,22,0,12111,4448,2567,5064,32,251,92,54,104,1,8119,4440,8992,67,21618,8,4165
CXB-201,2020-08-17,47,2,1,22,24,5,588,689,277,147,262,3,0,0,0,0,0,1,0,0,1,0,0,24,1,1,22,0,12481,4617,2648,5181,35,319,108,66,145,0,7842,4293,8730,64,20929,8,4484
CXB-201,2020-08-18,44,0,1,20,25,2,530,622,221,122,277,2,1,0,0,1,0,2,0,0,2,0,0,23,1,1,21,0,12776,4704,2715,5320,37,326,134,55,137,0,7621,4171,8453,62,20307,9,4810
CXB-201,2020-08-19,51,0,1,9,21,3,497,582,207,134,241,0,0,0,0,0,0,2,1,0,1,0,0,24,2,1,21,0,13007,4782,2771,5419,35,351,129,78,142,2,7414,4037,8212,62,19725,9,5161
CXB-201,2020-08-20,41,0,4,21,27,6,489,588,211,131,246,0,0,0,0,0,0,6,0,0,6,0,0,29,2,1,26,0,13245,4875,2829,5507,34,350,118,73,158,1,7203,3906,7966,62,19137,9,5511
CXB-201,2020-08-21,54,0,2,18,18,5,507,604,239,95,270,0,0,0,0,0,0,5,0,0,4,1,0,33,1,1,30,1,13450,4972,2850,5594,34,399,142,74,183,0,6964,3811,7696,62,18533,9,5910
CXB-201,2020-08-22,51,1,0,15,20,3,486,576,189,136,250,1,1,0,1,0,0,5,0,1,4,0,0,33,1,1,30,1,13636,5003,2907,5692,34,389,158,78,152,1,6775,3675,7446,61,17957,10,6299
CXB-201,2020-08-23,33,0,1,20,25,2,493,574,237,109,226,2,0,0,0,0,0,6,0,0,6,0,0,36,1,1,33,1,13779,5085,2918,5742,34,431,155,98,176,2,6538,3566,7220,59,17383,10,6730
CXB-201,2020-08-24,38,2,2,16,21,6,470,555,218,115,220,2,0,0,0,0,0,7,0,0,7,0,0,39,1,1,37,0,13880,5115,2939,5791,35,454,188,94,171,1,6320,3451,7000,57,16828,10,7184
CXB-201,2020-08-25,33,1,0,10,24,8,481,557,223,118,215,1,1,0,0,1,0,8,0,0,8,0,0,43,1,1,41,0,13957,5152,2953,5816,36,479,186,104,189,0,6097,3333,6785,56,16271,11,7663
CXB-201,2020-08-26,42,0,2,16,17,4,473,554,198,137,217,2,1,0,0,1,0,8,1,1,6,0,0,46,2,1,43,0,14055,5183,2979,5855,38,455,167,111,177,0,5899,3196,6568,54,15717,12,8118
CXB-201,2020-08-27,38,1,1,10,19,6,503,578,211,131,234,2,1,0,0,1,0,3,0,0,3,0,0,45,2,1,42,0,14103,5213,2993,5859,38,529,181,117,229,2,5688,3065,6334,52,15139,13,8647
CXB-201,2020-08-28,39,0,3,10,13,2,434,501,153,108,240,0,0,0,0,0,0,4,0,0,4,0,0,45,2,1,42,0,14067,5151,2988,5892,36,537,215,113,207,2,5535,2957,6094,52,14638,13,9184
