region,timestamp,n_infections_in_communal,n_infections_in_distribution_center,n_infections_in_e_voucher,n_infections_in_play_group,n_infections_in_pump_latrine,n_infections_in_religious,n_infections_in_shelter,infected,infected_0_12,infected_12_25,infected_25_65,infected_65_101,deaths,deaths_0_12,deaths_12_25,deaths_25_65,deaths_65_101,hospital_admissions,hospital_admissions_0_12,hospital_admissions_12_25,hospital_admissions_25_65,hospital_admissions_65_101,icu_admissions,currently_in_hospital,currently_in_hospital_0_12,currently_in_hospital_12_25,currently_in_hospital_25_65,currently_in_hospital_65_101,currently_infected,currently_infected_0_12,currently_infected_12_25,currently_infected_25_65,currently_infected_65_101,recovered,recovered_0_12,recovered_12_25,recovered_25_65,recovered_65_101,currently_susceptible_0_12,currently_susceptible_12_25,currently_susceptible_25_65,currently_susceptible_65_101,currently_susceptible,currently_dead,currently_recovered
CXB-201,2020-05-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14082,7855,15845,113,37895,0,0
CXB-201,2020-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14082,7855,15845,113,37895,0,0
CXB-201,2020-05-26,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,14082,7855,15845,113,37895,0,0
CXB-201,2020-05-27,0,0,0,0,0,0,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,1,0,0,0,0,0,0,14080,7855,15844,113,37892,0,0
CXB-201,2020-05-28,0,0,0,0,0,0,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,2,2,0,0,0,0,0,0,14079,7854,15843,113,37889,0,0
CXB-201,2020-05-29,0,0,0,1,0,0,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,4,2,0,0,0,0,0,0,14078,7852,15843,113,37886,0,0
CXB-201,2020-05-30,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,4,2,0,0,0,0,0,0,14077,7852,15843,113,37885,0,0
CXB-201,2020-05-31,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,5,2,0,0,0,0,0,0,14077,7851,15843,113,37884,0,0
CXB-201,2020-06-01,0,0,0,1,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,6,3,0,0,0,0,0,0,14077,7850,15842,113,37882,0,0
CXB-201,2020-06-02,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,6,3,0,0,0,0,0,0,14076,7850,15842,113,37881,0,0
CXB-201,2020-06-03,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,6,5,0,0,0,0,0,0,14076,7850,15840,113,37879,0,0
CXB-201,2020-06-04,0,0,0,0,0,0,3,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,7,7,0,0,0,0,0,0,14076,7849,15838,113,37876,0,0
CXB-201,2020-06-05,1,0,0,0,0,0,3,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8,9,9,0,0,0,0,0,0,14076,7847,15836,113,37872,0,0
CXB-201,2020-06-06,0,0,0,0,0,0,5,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,10,10,11,0,0,0,0,0,0,14074,7846,15834,113,37867,0,0
CXB-201,2020-06-07,2,0,0,0,0,0,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,10,12,12,0,0,0,0,0,0,14074,7844,15833,113,37864,0,0
CXB-201,2020-06-08,0,0,0,0,1,0,3,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,11,13,14,0,0,0,0,0,0,14073,7843,15831,113,37860,0,0
CXB-201,2020-06-09,0,0,0,0,0,0,5,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,13,13,17,0,0,0,0,0,0,14071,7843,15828,113,37855,0,0
CXB-201,2020-06-10,1,0,0,0,1,0,5,7,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,14,14,22,0,0,0,0,0,0,14070,7842,15823,113,37848,0,0
CXB-201,2020-06-11,1,0,0,1,0,0,6,8,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,14,16,28,0,0,0,0,0,0,14070,7840,15817,113,37840,0,0
CXB-201,2020-06-12,0,0,0,0,1,0,3,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,14,17,30,0,1,1,0,0,0,14069,7839,15815,113,37836,0,1
CXB-201,2020-06-13,1,0,0,0,1,0,4,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,17,18,31,0,1,1,0,0,0,14065,7838,15814,113,37830,0,2
CXB-201,2020-06-14,0,0,0,0,0,0,6,6,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,20,19,33,0,0,0,0,0,0,14062,7837,15812,113,37824,0,2
CXB-201,2020-06-15,5,0,0,0,0,0,5,10,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,23,19,39,0,1,0,1,0,0,14059,7836,15806,113,37814,0,3
CXB-201,2020-06-16,4,0,0,0,1,0,7,12,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,26,21,46,0,0,0,0,0,0,14056,7834,15799,113,37802,0,3
CXB-201,2020-06-17,4,0,0,0,1,2,6,13,4,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,30,22,53,0,4,1,3,0,0,14052,7832,15792,113,37789,0,7
CXB-201,2020-06-18,1,0,0,2,1,0,23,27,13,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,41,29,59,0,3,2,0,1,0,14039,7825,15785,113,37762,0,10
CXB-201,2020-06-19,7,0,0,0,0,0,24,31,9,10,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,49,39,70,1,1,1,0,0,0,14030,7815,15774,112,37731,0,11
CXB-201,2020-06-20,3,0,0,0,2,1,21,27,7,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,56,45,82,1,2,0,2,0,0,14023,7807,15762,112,37704,0,13
CXB-201,2020-06-21,3,0,0,4,3,0,26,36,16,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,72,51,95,1,1,0,1,0,0,14007,7800,15749,112,37668,0,14
CXB-201,2020-06-22,6,0,0,1,2,1,28,38,12,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,82,60,112,1,2,2,0,0,0,13995,7791,15732,112,37630,0,16
CXB-201,2020-06-23,8,0,0,4,5,0,46,63,26,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,108,78,130,1,1,0,1,0,0,13969,7772,15714,112,37567,0,17
CXB-201,2020-06-24,4,0,0,6,1,1,46,58,21,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,129,89,156,1,0,0,0,0,0,13948,7761,15688,112,37509,0,17
CXB-201,2020-06-25,4,1,0,3,10,0,61,79,23,18,38,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,453,152,107,193,1,1,0,0,1,0,13925,7743,15650,112,37430,0,18
CXB-201,2020-06-26,5,0,0,3,6,0,46,60,21,10,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,511,173,115,222,1,2,0,2,0,0,13904,7733,15621,112,37370,0,20
CXB-201,2020-06-27,9,1,0,0,7,1,51,69,24,15,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,577,196,130,250,1,3,1,0,2,0,13880,7718,15591,112,37301,0,23
CXB-201,2020-06-28,4,0,1,2,9,0,72,88,33,22,32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,664,229,152,281,2,1,0,0,1,0,13847,7696,15559,111,37213,0,24
CXB-201,2020-06-29,9,0,0,4,6,0,99,118,51,26,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,778,279,176,321,2,4,1,2,1,0,13796,7670,15518,111,37095,0,28
CXB-201,2020-06-30,10,2,0,7,12,1,114,146,52,31,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,922,331,207,382,2,2,0,0,2,0,13744,7639,15455,111,36949,0,30
CXB-201,2020-07-01,15,0,0,3,11,1,105,135,56,33,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1052,385,238,427,2,5,2,2,1,0,13688,7606,15409,111,36814,0,35
CXB-201,2020-07-02,13,0,2,8,15,0,94,132,56,26,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1177,440,262,473,2,7,1,2,4,0,13632,7580,15359,111,36682,0,42
CXB-201,2020-07-03,11,0,0,3,17,2,123,156,66,33,56,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1327,503,295,526,3,6,3,0,3,0,13566,7547,15303,110,36526,0,48
CXB-201,2020-07-04,18,0,0,10,20,1,181,230,88,49,91,2,0,0,0,0,0,1,0,0,1,0,0,2,0,0,2,0,1552,587,344,616,5,5,4,0,1,0,13478,7498,15212,108,36296,0,53
CXB-201,2020-07-05,17,0,0,9,18,2,160,206,72,48,86,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1750,658,390,697,5,8,1,2,5,0,13406,7450,15126,108,36090,0,61
CXB-201,2020-07-06,12,1,1,16,20,1,197,248,97,49,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,753,439,796,5,5,2,0,3,0,13309,7401,15024,108,35842,0,66
CXB-201,2020-07-07,26,0,0,15,22,2,213,278,105,53,118,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2256,853,489,907,7,15,5,3,7,0,13204,7348,14906,106,35564,0,81
CXB-201,2020-07-08,12,0,0,19,17,1,231,280,113,47,119,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,2,0,2524,962,531,1023,8,12,4,5,3,0,13091,7301,14787,105,35284,0,93
CXB-201,2020-07-09,27,0,0,23,22,2,241,315,122,62,131,0,0,0,0,0,0,2,0,0,2,0,0,4,0,0,4,0,2818,1081,586,1143,8,21,3,7,11,0,12969,7239,14656,105,34969,0,114
CXB-201,2020-07-10,27,1,1,21,26,1,316,393,135,90,168,0,0,0,0,0,0,2,0,0,2,0,0,5,0,0,5,0,3194,1213,673,1300,8,17,3,3,11,0,12834,7149,14488,105,34576,0,131
CXB-201,2020-07-11,22,0,0,18,38,1,329,408,134,102,169,3,0,0,0,0,0,3,0,0,3,0,0,8,0,0,8,0,3582,1340,774,1457,11,20,7,1,12,0,12700,7047,14319,102,34168,0,151
CXB-201,2020-07-12,34,0,0,26,27,4,317,408,149,77,180,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,3969,1482,846,1628,13,21,7,5,9,0,12551,6970,14139,100,33760,0,172
CXB-201,2020-07-13,38,0,0,21,38,5,362,464,163,96,203,2,0,0,0,0,0,2,0,0,2,0,0,9,0,0,9,0,4394,1631,929,1819,15,39,14,13,12,0,12388,6874,13936,98,33296,0,211
CXB-201,2020-07-14,40,2,1,33,30,4,476,586,228,124,234,0,0,0,0,0,0,6,0,1,5,0,0,15,0,1,14,0,4944,1846,1044,2040,14,36,13,9,13,1,12160,6750,13702,98,32710,0,247
CXB-201,2020-07-15,39,0,1,27,42,0,468,577,212,110,252,3,0,0,0,0,0,0,0,0,0,0,0,13,0,1,12,0,5463,2033,1145,2268,17,58,25,9,24,0,11948,6640,13450,95,32133,0,305
CXB-201,2020-07-16,40,1,4,42,46,6,501,640,245,141,252,2,0,0,0,0,0,2,0,0,2,0,0,14,0,1,13,0,6052,2261,1271,2501,19,51,17,15,19,0,11703,6499,13198,93,31493,0,356
CXB-201,2020-07-17,38,1,0,50,51,10,509,659,248,130,280,1,2,0,0,2,0,3,0,0,3,0,0,14,0,1,13,0,6653,2484,1387,2762,20,56,25,14,17,0,11455,6369,12918,92,30834,2,412
CXB-201,2020-07-18,40,0,1,42,55,2,578,718,262,160,293,3,0,0,0,0,0,2,0,0,2,0,0,16,0,1,15,0,7313,2726,1531,3033,23,58,20,16,22,0,11193,6209,12625,89,30116,2,470
CXB-201,2020-07-19,34,3,1,43,60,1,623,765,288,161,314,2,0,0,0,0,0,3,0,0,2,1,0,17,0,1,15,1,7993,2983,1671,3314,25,85,31,21,33,0,10905,6048,12311,87,29351,2,555
CXB-201,2020-07-20,55,0,1,26,65,4,671,822,326,189,306,1,0,0,0,0,0,5,1,0,4,0,0,21,1,1,18,1,8721,3275,1838,3582,26,94,34,22,38,0,10579,5859,12005,86,28529,2,649
CXB-201,2020-07-21,49,0,1,49,52,8,714,873,326,210,335,2,0,0,0,0,0,5,0,0,5,0,0,22,1,1,19,1,9501,3564,2028,3881,28,93,37,20,36,0,10253,5649,11670,84,27656,2,742
CXB-201,2020-07-22,58,1,1,48,72,7,724,911,335,195,380,1,0,0,0,0,0,1,0,0,1,0,0,21,1,1,18,1,10303,3859,2199,4217,28,109,40,24,44,1,9918,5454,11290,83,26745,2,851
CXB-201,2020-07-23,52,1,2,53,57,6,753,924,335,200,385,4,0,0,0,0,0,11,0,1,10,0,0,27,1,2,23,1,11113,4154,2377,4551,31,114,40,22,51,1,9583,5254,10905,79,25821,2,965
CXB-201,2020-07-24,64,1,1,42,49,3,759,919,313,192,410,4,0,0,0,0,0,4,0,0,4,0,0,29,1,2,25,1,11874,4396,2541,4902,35,158,71,28,59,0,9270,5062,10495,75,24902,2,1123
CXB-201,2020-07-25,56,0,1,59,50,4,808,978,355,214,406,3,1,0,0,0,1,3,1,0,2,0,0,29,2,2,25,0,12682,4684,2717,5244,37,169,67,38,64,0,8915,4848,10089,72,23924,3,1292
CXB-201,2020-07-26,62,1,3,63,69,6,845,1049,400,231,418,0,0,0,0,0,0,5,0,0,5,0,0,29,2,2,25,0,13558,5025,2909,5588,36,173,59,39,74,1,8515,4617,9671,72,22875,3,1465
CXB-201,2020-07-27,54,0,0,50,65,5,810,984,375,193,412,4,0,0,0,0,0,6,0,0,6,0,0,35,2,2,31,0,14366,5331,3062,5933,40,176,69,40,67,0,8140,4424,9259,68,21891,3,1641
CXB-201,2020-07-28,71,0,0,57,62,3,815,1008,351,214,440,3,0,0,0,0,0,7,1,0,5,1,0,39,3,2,33,1,15165,5601,3232,6291,41,209,81,44,82,2,7789,4210,8819,65,20883,3,1850
CXB-201,2020-07-29,65,0,0,53,68,5,850,1041,387,214,439,1,0,0,0,0,0,8,0,1,7,0,0,44,3,3,37,1,15940,5891,3395,6613,41,266,97,51,117,1,7402,3996,8380,64,19842,3,2116
CXB-201,2020-07-30,61,0,1,52,68,6,864,1052,382,198,465,7,0,0,0,0,0,6,0,0,5,1,0,47,2,3,40,2,16712,6172,3542,6950,48,280,101,51,128,0,7020,3798,7915,57,18790,3,2396
CXB-201,2020-07-31,50,0,1,48,46,9,847,1001,373,207,417,4,0,0,0,0,0,6,1,1,4,0,0,51,3,4,42,2,17417,6430,3684,7253,50,296,115,65,114,2,6647,3591,7498,53,17789,3,2692
CXB-201,2020-08-01,52,1,0,49,54,5,808,969,351,187,427,4,1,0,0,1,0,7,1,1,5,0,0,54,4,4,44,2,18029,6637,3802,7536,54,356,144,69,143,0,6296,3404,7071,49,16820,4,3048
CXB-201,2020-08-02,53,0,3,44,54,11,847,1012,372,213,424,3,0,0,0,0,0,4,1,0,3,0,0,57,5,4,46,2,18688,6872,3950,7809,57,353,137,65,151,0,5924,3191,6647,46,15808,4,3401
CXB-201,2020-08-03,38,2,1,35,64,2,816,958,339,202,415,2,0,0,0,0,0,7,0,0,7,0,0,57,5,4,46,2,19223,7041,4065,8059,58,423,170,87,165,1,5585,2989,6232,44,14850,4,3824
CXB-201,2020-08-04,33,0,1,42,61,5,720,862,333,180,346,3,1,0,0,1,0,10,1,0,8,1,0,62,4,4,51,3,19683,7234,4157,8231,61,401,140,88,173,0,5252,2809,5886,41,13988,5,4225
CXB-201,2020-08-05,44,0,2,49,60,3,777,935,372,176,386,1,0,0,0,0,0,7,0,1,6,0,0,64,3,5,54,2,20122,7414,4223,8424,61,496,192,110,193,1,4880,2633,5500,40,13053,5,4721
CXB-201,2020-08-06,43,1,0,35,45,4,734,862,323,180,356,3,2,0,0,2,0,7,0,0,7,0,0,62,2,5,53,2,20440,7532,4282,8565,61,542,205,121,213,3,4557,2453,5144,37,12191,7,5263
CXB-201,2020-08-07,25,0,0,31,51,2,652,761,258,177,324,2,1,0,0,1,0,7,1,0,5,1,0,61,3,5,50,3,20669,7591,4334,8682,62,531,199,125,206,1,4299,2276,4820,35,11430,8,5794
CXB-201,2020-08-08,26,0,1,30,40,5,602,704,251,147,305,1,0,0,0,0,0,4,0,0,4,0,0,62,3,5,51,3,20775,7627,4352,8734,62,598,215,129,253,1,4048,2129,4515,34,10726,8,6392
CXB-201,2020-08-09,27,1,1,29,43,2,570,673,273,150,248,2,0,0,0,0,0,9,1,1,7,0,0,63,3,5,52,3,20768,7657,4375,8675,61,680,243,127,307,3,3775,1979,4267,32,10053,8,7072
CXB-201,2020-08-10,33,0,1,26,20,4,479,563,212,108,242,1,2,0,0,0,2,11,1,1,9,0,0,71,4,5,61,1,20614,7613,4314,8627,60,715,256,169,290,0,3563,1871,4025,31,9490,10,7787
CXB-201,2020-08-11,31,0,0,37,32,4,517,621,238,120,261,2,2,0,0,2,0,7,0,0,6,1,0,70,3,5,60,2,20488,7592,4250,8586,60,745,259,184,300,2,3325,1751,3764,29,8869,12,8532
CXB-201,2020-08-12,24,1,1,19,32,3,412,492,185,102,205,0,1,0,0,1,0,6,1,0,5,0,0,67,2,4,60,1,20202,7483,4195,8467,57,777,294,157,323,3,3140,1649,3559,29,8377,13,9309
CXB-201,2020-08-13,20,0,0,19,29,3,419,490,191,101,196,2,0,0,0,0,0,9,0,0,8,1,0,69,2,2,63,2,19853,7347,4100,8349,57,839,327,196,314,2,2949,1548,3363,27,7887,13,10148
CXB-201,2020-08-14,11,0,0,26,21,4,369,431,157,97,176,1,0,0,0,0,0,6,2,0,4,0,0,69,3,2,62,2,19459,7180,4028,8194,57,825,324,169,331,1,2792,1451,3187,26,7456,13,10973
CXB-201,2020-08-15,11,0,0,23,14,3,329,380,141,69,168,2,1,0,0,1,0,2,0,0,2,0,0,63,2,2,57,2,18995,7032,3931,7976,56,843,289,166,385,3,2651,1382,3019,24,7076,14,11816
CXB-201,2020-08-16,15,0,0,12,22,2,334,385,151,68,164,2,1,0,0,1,0,8,0,0,7,1,0,64,1,2,59,2,18459,6836,3814,7752,57,920,347,185,387,1,2500,1314,2855,22,6691,15,12736
CXB-201,2020-08-17,12,1,1,10,23,1,254,302,114,57,131,0,1,0,0,1,0,3,0,0,3,0,0,60,1,2,55,2,17819,6588,3650,7527,54,941,362,221,355,3,2386,1257,2724,22,6389,16,13677
CXB-201,2020-08-18,5,0,0,11,13,2,247,278,118,47,113,0,1,0,0,1,0,6,1,0,4,1,0,59,2,1,53,3,17146,6374,3488,7232,52,950,332,209,407,2,2268,1210,2611,22,6111,17,14627
CXB-201,2020-08-19,8,0,0,12,9,3,248,280,106,53,121,0,0,0,0,0,0,11,2,0,9,0,0,65,4,1,57,3,16494,6149,3361,6934,50,932,331,180,419,2,2162,1157,2490,22,5831,17,15559
CXB-201,2020-08-20,4,0,0,12,12,1,200,229,82,50,96,1,0,0,0,0,0,3,2,1,0,0,0,63,6,2,53,2,15753,5889,3199,6619,46,970,342,212,411,5,2080,1107,2394,21,5602,17,16529
CXB-201,2020-08-21,11,0,0,7,10,1,194,223,90,41,92,0,0,0,0,0,0,8,1,0,7,0,0,64,7,2,53,2,14990,5605,3049,6292,44,986,374,191,419,2,1990,1066,2302,21,5379,17,17515
CXB-201,2020-08-22,11,0,0,7,8,0,168,194,63,49,80,2,3,0,0,2,1,2,0,0,2,0,0,58,7,2,47,2,14179,5310,2889,5938,42,1002,358,209,432,3,1927,1017,2222,19,5185,20,18517
CXB-201,2020-08-23,6,0,1,5,11,1,173,197,77,52,67,1,0,0,0,0,0,6,0,0,4,2,0,60,7,2,48,3,13434,5054,2735,5606,39,942,333,206,399,4,1850,965,2155,18,4988,20,19459
CXB-201,2020-08-24,4,0,0,6,4,0,138,152,57,33,61,1,0,0,0,0,0,1,0,0,0,1,0,53,5,2,43,3,12660,4769,2560,5292,39,926,342,208,375,1,1793,932,2094,17,4836,20,20385
CXB-201,2020-08-25,6,0,0,4,2,1,112,125,43,19,63,0,0,0,0,0,0,4,1,0,3,0,0,53,6,2,42,3,11826,4420,2390,4980,36,959,392,189,375,3,1750,913,2031,17,4711,20,21344
CXB-201,2020-08-26,3,0,0,2,7,0,109,121,33,27,61,0,2,0,0,2,0,3,0,1,2,0,0,50,6,3,38,3,11041,4105,2239,4665,32,904,348,178,374,4,1717,886,1970,17,4590,22,22248
CXB-201,2020-08-27,4,0,0,3,2,0,87,96,38,14,42,2,1,0,0,1,0,6,1,1,4,0,0,50,6,4,37,3,10234,3814,2080,4307,33,902,329,173,399,1,1679,872,1928,15,4494,23,23150
CXB-201,2020-08-28,3,0,0,1,2,0,82,88,32,18,37,1,0,0,0,0,0,2,0,0,2,0,0,50,5,4,38,3,9439,3507,1900,4001,31,883,339,198,343,3,1647,854,1891,14,4406,23,24033
