region,timestamp,n_infections_in_communal,n_infections_in_distribution_center,n_infections_in_e_voucher,n_infections_in_hospital,n_infections_in_learning_center,n_infections_in_play_group,n_infections_in_pump_latrine,n_infections_in_religious,n_infections_in_shelter,infected,infected_0_12,infected_12_25,infected_25_65,infected_65_101,deaths,deaths_0_12,deaths_12_25,deaths_25_65,deaths_65_101,hospital_admissions,hospital_admissions_0_12,hospital_admissions_12_25,hospital_admissions_25_65,hospital_admissions_65_101,icu_admissions,currently_in_hospital,currently_in_hospital_0_12,currently_in_hospital_12_25,currently_in_hospital_25_65,currently_in_hospital_65_101,currently_infected,currently_infected_0_12,currently_infected_12_25,currently_infected_25_65,currently_infected_65_101,recovered,recovered_0_12,recovered_12_25,recovered_25_65,recovered_65_101,currently_susceptible_0_12,currently_susceptible_12_25,currently_susceptible_25_65,currently_susceptible_65_101,currently_susceptible,currently_dead,currently_recovered
CXB-201,2020-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14081,7920,15770,122,37893,0,0
CXB-201,2020-05-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14081,7920,15770,122,37893,0,0
CXB-201,2020-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14081,7920,15770,122,37893,0,0
CXB-201,2020-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14081,7920,15770,122,37893,0,0
CXB-201,2020-05-29,0,0,0,0,5,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,14081,7920,15770,122,37893,0,0
CXB-201,2020-05-30,0,0,0,0,0,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,0,0,0,0,0,0,0,14079,7920,15770,122,37891,0,0
CXB-201,2020-05-31,0,0,0,0,0,0,0,0,5,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,4,1,0,0,0,0,0,0,14077,7918,15769,122,37886,0,0
CXB-201,2020-06-01,0,0,0,0,1,0,0,0,6,7,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,7,3,0,0,0,0,0,0,14075,7915,15767,122,37879,0,0
CXB-201,2020-06-02,0,0,0,0,1,1,1,0,6,9,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,12,9,7,0,0,0,0,0,0,14072,7913,15763,122,37870,0,0
CXB-201,2020-06-03,0,0,0,0,15,1,1,0,10,27,15,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,15,13,0,0,0,0,0,0,14057,7907,15757,122,37843,0,0
CXB-201,2020-06-04,0,0,1,0,7,2,0,0,12,22,10,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,37,20,20,0,0,0,0,0,0,14047,7902,15750,122,37821,0,0
CXB-201,2020-06-05,1,0,0,0,4,3,0,0,14,22,10,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,47,28,24,0,0,0,0,0,0,14037,7894,15746,122,37799,0,0
CXB-201,2020-06-06,1,0,0,0,0,1,2,0,23,27,8,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,55,35,36,0,0,0,0,0,0,14029,7887,15734,122,37772,0,0
CXB-201,2020-06-07,2,0,0,0,0,3,1,0,38,44,13,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,68,48,54,0,0,0,0,0,0,14016,7874,15716,122,37728,0,0
CXB-201,2020-06-08,3,0,0,0,10,1,2,0,35,51,19,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,87,60,74,0,0,0,0,0,0,13997,7862,15696,122,37677,0,0
CXB-201,2020-06-09,2,0,0,0,4,2,0,0,33,41,19,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,106,68,88,0,0,0,0,0,0,13978,7854,15682,122,37636,0,0
CXB-201,2020-06-10,5,0,0,0,10,9,2,1,44,71,32,17,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,138,85,109,1,0,0,0,0,0,13946,7837,15661,121,37565,0,0
CXB-201,2020-06-11,1,0,0,0,20,7,3,0,70,101,48,25,28,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,434,186,110,137,1,0,0,0,0,0,13898,7812,15633,121,37464,0,0
CXB-201,2020-06-12,4,0,0,0,13,12,4,1,95,129,50,32,46,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,563,236,142,183,2,0,0,0,0,0,13848,7780,15587,120,37335,0,0
CXB-201,2020-06-13,2,0,0,0,0,7,10,0,105,124,47,26,51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,687,283,168,234,2,0,0,0,0,0,13801,7754,15536,120,37211,0,0
CXB-201,2020-06-14,5,0,0,0,0,16,10,0,108,139,50,36,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,332,204,287,2,1,1,0,0,0,13751,7718,15483,120,37072,0,1
CXB-201,2020-06-15,9,0,0,0,45,9,14,1,127,205,80,57,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,412,261,354,3,0,0,0,0,0,13671,7661,15416,119,36867,0,1
CXB-201,2020-06-16,7,0,1,0,46,14,14,0,158,240,115,48,77,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1270,527,309,431,3,0,0,0,0,0,13556,7613,15339,119,36627,0,1
CXB-201,2020-06-17,9,0,0,0,49,18,32,1,215,324,138,68,117,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1592,665,376,547,4,2,0,1,1,0,13418,7545,15222,118,36303,0,3
CXB-201,2020-06-18,11,0,2,0,43,21,30,5,225,337,139,72,126,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1926,802,448,672,4,3,2,0,1,0,13279,7473,15096,118,35966,0,6
CXB-201,2020-06-19,16,0,0,0,55,20,27,0,305,423,180,99,143,1,0,0,0,0,0,2,0,0,2,0,0,3,0,0,3,0,2346,981,547,813,5,3,1,0,2,0,13099,7374,14953,117,35543,0,9
CXB-201,2020-06-20,20,0,1,0,0,42,37,1,393,494,196,93,205,0,0,0,0,0,0,2,0,0,2,0,0,5,0,0,5,0,2840,1177,640,1018,5,0,0,0,0,0,12903,7281,14748,117,35049,0,9
CXB-201,2020-06-21,25,0,0,0,0,26,55,4,413,523,193,110,218,2,0,0,0,0,0,1,0,0,1,0,0,6,0,0,6,0,3358,1367,749,1235,7,5,3,1,1,0,12710,7171,14530,115,34526,0,14
CXB-201,2020-06-22,30,0,0,0,107,48,53,1,522,761,313,156,291,1,0,0,0,0,0,3,0,0,3,0,0,8,0,0,8,0,4111,1674,905,1524,8,8,6,0,2,0,12397,7015,14239,114,33765,0,22
CXB-201,2020-06-23,36,0,2,0,124,62,66,4,652,946,382,191,369,4,1,0,0,1,0,2,0,0,2,0,0,9,0,0,9,0,5042,2050,1090,1890,12,14,6,6,2,0,12015,6824,13870,110,32819,1,36
CXB-201,2020-06-24,38,1,1,0,118,65,85,2,765,1075,442,225,403,5,0,0,0,0,0,1,0,0,1,0,0,10,0,0,10,0,6106,2488,1314,2287,17,11,4,1,6,0,11573,6599,13467,105,31744,1,47
CXB-201,2020-06-25,37,0,2,0,134,63,97,5,936,1274,497,276,495,6,0,0,0,0,0,1,0,0,1,0,0,11,0,0,11,0,7367,2983,1587,2774,23,13,2,3,8,0,11076,6323,12972,99,30470,1,60
CXB-201,2020-06-26,54,1,1,0,170,75,98,9,954,1362,590,253,518,1,0,0,0,0,0,2,0,0,1,1,0,12,0,0,11,1,8707,3569,1829,3285,24,22,4,11,7,0,10486,6070,12454,98,29108,1,82
CXB-201,2020-06-27,67,0,0,0,0,116,121,2,1190,1496,580,291,621,4,0,0,0,0,0,3,0,0,3,0,0,13,0,0,12,1,10172,4135,2113,3896,28,31,14,7,10,0,9906,5779,11833,94,27612,1,113
CXB-201,2020-06-28,64,1,0,0,0,115,109,7,1219,1515,554,345,611,5,1,0,0,1,0,3,0,0,3,0,0,15,0,0,14,1,11648,4672,2450,4493,33,38,17,8,13,0,9352,5434,11222,89,26097,2,151
CXB-201,2020-06-29,55,1,3,0,201,96,142,6,1295,1799,720,410,665,4,0,0,0,0,0,8,0,0,8,0,0,23,0,0,22,1,13423,5384,2851,5151,37,24,8,9,7,0,8632,5024,10557,85,24298,2,175
CXB-201,2020-06-30,59,0,3,0,205,104,143,6,1358,1878,761,404,706,7,0,0,0,0,0,9,0,0,8,1,0,31,0,0,29,2,15247,6120,3243,5840,44,54,25,12,17,0,7871,4620,9851,78,22420,2,229
CXB-201,2020-07-01,57,1,3,0,199,116,126,7,1391,1900,728,407,757,8,0,0,0,0,0,8,0,0,8,0,0,38,0,0,36,2,17097,6828,3640,6577,52,50,20,10,20,0,7143,4213,9094,70,20520,2,279
CXB-201,2020-07-02,65,0,2,0,204,107,141,6,1470,1995,800,390,798,7,1,0,0,1,0,7,1,0,6,0,0,40,1,0,37,2,19027,7598,4015,7355,59,64,30,15,19,0,6343,3823,8296,63,18525,3,343
CXB-201,2020-07-03,64,0,1,0,191,108,145,8,1553,2070,720,493,849,8,0,0,0,0,0,8,2,0,4,2,0,41,3,0,34,4,21015,8288,4482,8178,67,82,30,26,26,0,5623,3330,7447,55,16455,3,425
CXB-201,2020-07-04,63,0,3,0,0,101,180,7,1539,1893,667,392,829,5,1,0,0,1,0,9,1,0,8,0,0,47,4,0,40,3,22793,8901,4848,8972,72,114,54,26,34,0,4956,2938,6618,50,14562,4,539
CXB-201,2020-07-05,90,0,1,0,0,82,137,6,1412,1728,578,345,800,5,0,0,0,0,0,11,1,0,9,1,0,57,5,0,48,4,24401,9431,5162,9731,77,120,48,31,41,0,4378,2593,5818,45,12834,4,659
CXB-201,2020-07-06,53,0,1,0,139,59,136,7,1222,1617,598,330,685,4,1,0,0,1,0,14,1,0,12,1,0,67,6,0,56,5,25873,9971,5457,10364,81,144,58,35,51,0,3780,2263,5133,41,11217,5,803
CXB-201,2020-07-07,51,0,0,0,124,56,102,1,1222,1556,577,332,641,6,1,0,0,1,0,15,2,1,10,2,0,76,7,1,62,6,27231,10482,5730,10933,86,197,66,59,71,1,3203,1931,4492,35,9661,6,1000
CXB-201,2020-07-08,54,0,1,0,120,53,94,8,1135,1465,536,303,622,4,3,0,0,3,0,17,2,0,14,1,0,86,9,1,69,7,28453,10919,5984,11461,89,240,99,49,91,1,2667,1628,3870,31,8196,9,1240
CXB-201,2020-07-09,36,0,1,0,105,46,88,8,1009,1293,436,259,590,8,3,0,0,2,1,14,1,1,11,1,0,91,10,2,72,7,29459,11219,6184,11962,94,284,136,59,87,2,2231,1369,3280,23,6903,12,1524
CXB-201,2020-07-10,47,0,2,0,91,38,75,2,932,1187,427,231,527,2,1,0,0,1,0,15,2,1,11,1,0,98,12,3,77,6,30285,11504,6326,12359,96,360,142,89,129,0,1804,1138,2753,21,5716,13,1884
CXB-201,2020-07-11,25,0,1,0,0,44,39,3,808,920,278,186,450,6,0,0,0,0,0,16,2,0,13,1,0,102,12,3,80,7,30802,11602,6423,12675,102,403,180,89,134,0,1526,952,2303,15,4796,13,2287
CXB-201,2020-07-12,24,0,0,0,0,26,50,4,677,781,259,154,368,0,0,0,0,0,0,15,1,0,13,1,0,108,12,2,86,8,31104,11673,6483,12850,98,479,188,94,193,4,1267,798,1935,15,4015,13,2766
CXB-201,2020-07-13,19,0,0,0,36,18,36,1,488,598,214,104,279,1,0,0,0,0,0,14,2,0,12,0,0,110,13,2,87,8,31179,11669,6483,12931,96,523,218,104,198,3,1053,694,1656,14,3417,13,3289
CXB-201,2020-07-14,15,0,0,0,28,6,26,2,452,529,181,126,221,1,0,0,0,0,0,18,1,1,16,0,0,119,12,3,97,7,31073,11595,6482,12899,97,635,255,127,253,0,872,568,1435,13,2888,13,3924
CXB-201,2020-07-15,7,0,0,0,18,7,19,0,354,405,128,77,197,3,4,0,0,4,0,12,1,0,11,0,0,114,12,2,93,7,30665,11413,6391,12763,98,809,310,168,329,2,744,491,1238,10,2483,17,4733
CXB-201,2020-07-16,12,0,1,0,13,5,14,0,266,311,102,63,145,1,0,0,0,0,0,10,1,0,8,1,0,118,12,2,97,7,30082,11161,6252,12574,95,894,354,202,334,4,642,428,1093,9,2172,17,5627
CXB-201,2020-07-17,10,0,1,0,12,5,16,1,219,264,77,52,134,1,0,0,0,0,0,14,0,1,13,0,0,121,10,3,101,7,29339,10831,6082,12332,94,1007,407,222,376,2,565,376,959,8,1908,17,6634
CXB-201,2020-07-18,5,0,0,0,0,3,12,2,190,212,57,45,109,1,2,0,0,1,1,10,1,0,9,0,0,120,10,2,103,5,28361,10407,5882,11982,90,1188,481,245,458,4,508,331,850,7,1696,19,7822
CXB-201,2020-07-19,5,0,0,0,0,4,8,1,157,175,58,37,80,0,1,0,0,1,0,15,0,1,13,1,0,119,8,3,103,5,27315,9982,5659,11587,87,1220,483,260,474,3,450,294,770,7,1521,20,9042
CXB-201,2020-07-20,4,0,1,0,6,1,5,0,108,125,27,27,71,0,0,0,0,0,0,9,0,0,9,0,0,114,7,2,100,5,26068,9479,5398,11107,84,1372,530,288,551,3,423,267,699,7,1396,20,10414
CXB-201,2020-07-21,2,0,0,0,7,2,4,0,97,112,33,25,54,0,0,0,0,0,0,10,1,0,9,0,0,110,6,1,98,5,24707,8936,5110,10581,80,1473,576,313,580,4,390,242,645,7,1284,20,11887
CXB-201,2020-07-22,2,0,0,0,3,2,5,0,84,96,31,22,43,0,2,0,0,2,0,5,0,0,5,0,0,107,5,1,96,5,23190,8353,4788,9976,73,1611,614,344,646,7,359,220,602,7,1188,22,13498
CXB-201,2020-07-23,3,0,0,0,0,3,2,0,57,65,25,8,32,0,4,0,0,3,1,6,0,0,4,2,0,97,4,1,86,6,21537,7686,4433,9347,71,1714,692,363,658,1,334,212,570,7,1123,26,15212
CXB-201,2020-07-24,1,0,0,0,1,1,2,0,64,69,20,11,38,0,2,0,0,2,0,10,0,0,10,0,0,95,4,1,86,4,19896,7055,4062,8711,68,1708,651,382,672,3,314,201,532,7,1054,28,16920
CXB-201,2020-07-25,2,0,0,0,0,0,1,0,43,46,11,14,21,0,2,0,0,2,0,4,0,0,3,1,0,93,4,1,83,5,18249,6438,3717,8033,61,1691,628,359,697,7,303,187,511,7,1008,30,18611
CXB-201,2020-07-26,0,0,0,0,0,0,2,0,21,23,9,2,12,0,0,0,0,0,0,1,0,0,1,0,0,90,4,1,80,5,16567,5821,3348,7344,54,1705,626,371,701,7,294,185,499,7,985,30,20316
CXB-201,2020-07-27,3,0,0,0,0,0,2,0,20,25,4,3,18,0,1,0,0,1,0,5,0,0,5,0,0,88,3,1,79,5,14940,5211,2994,6692,43,1651,614,357,669,11,290,182,481,7,960,31,21967
CXB-201,2020-07-28,0,0,0,0,3,0,1,0,20,24,9,7,8,0,1,0,0,1,0,8,0,0,8,0,0,84,2,0,77,5,13317,4640,2647,5992,38,1646,580,354,707,5,281,175,473,7,936,32,23613
CXB-201,2020-07-29,0,0,0,0,0,0,0,0,18,18,4,7,7,0,1,0,0,1,0,7,0,1,6,0,0,77,2,1,70,4,11769,4076,2314,5344,35,1565,568,340,654,3,277,168,466,7,918,33,25178
CXB-201,2020-07-30,2,0,0,0,1,0,0,0,19,22,7,5,10,0,0,0,0,0,0,4,1,0,2,1,0,72,3,1,64,4,10265,3507,2017,4707,34,1526,576,302,647,1,270,163,456,7,896,33,26704
CXB-201,2020-07-31,0,0,0,0,1,0,1,0,9,11,3,3,5,0,0,0,0,0,0,6,1,0,5,0,0,74,4,1,65,4,8840,2958,1741,4114,27,1436,552,279,598,7,267,160,451,7,885,33,28140
CXB-201,2020-08-01,0,0,0,0,0,0,0,0,12,12,2,6,4,0,0,0,0,0,0,2,1,0,1,0,0,68,4,1,60,3,7594,2530,1480,3562,22,1258,430,267,556,5,265,154,447,7,873,33,29398
CXB-201,2020-08-02,0,0,0,0,0,0,0,0,10,10,6,2,2,0,3,0,0,3,0,4,0,0,4,0,0,62,2,1,56,3,6510,2140,1297,3054,19,1091,396,185,507,3,259,152,445,7,863,36,30489
CXB-201,2020-08-03,0,0,0,0,1,0,1,0,5,7,4,2,1,0,1,0,0,1,0,3,0,0,3,0,0,63,2,1,57,3,5558,1823,1094,2622,19,958,321,205,432,0,255,150,444,7,856,37,31447
CXB-201,2020-08-04,1,0,0,0,0,0,1,0,2,4,2,0,1,1,0,0,0,0,0,3,0,0,3,0,0,59,1,1,54,3,4660,1506,914,2222,18,902,319,180,401,2,253,150,443,6,852,37,32349
CXB-201,2020-08-05,0,0,0,0,0,0,0,0,5,5,1,1,3,0,2,0,0,2,0,3,0,0,3,0,0,51,1,0,47,3,3883,1233,749,1884,17,780,274,166,339,1,252,149,440,6,847,39,33129
CXB-201,2020-08-06,0,0,0,0,0,0,0,0,3,3,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,45,1,0,41,3,3229,989,645,1582,13,656,244,105,303,4,252,148,438,6,844,40,33785
CXB-201,2020-08-07,0,0,0,0,0,0,0,0,4,4,0,0,4,0,1,0,0,1,0,1,0,0,1,0,0,42,1,0,38,3,2689,830,523,1324,12,543,159,122,261,1,252,148,434,6,840,41,34328
CXB-201,2020-08-08,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,2,0,0,2,0,0,39,1,0,35,3,2232,686,427,1108,11,459,145,96,217,1,251,148,433,6,838,41,34787
CXB-201,2020-08-09,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,34,0,0,33,1,1847,572,350,915,10,387,116,77,193,1,249,148,433,6,836,41,35174
CXB-201,2020-08-10,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,33,0,0,32,1,1515,462,281,762,10,332,111,69,152,0,248,148,433,6,835,42,35506
CXB-201,2020-08-11,1,0,0,0,0,0,0,0,3,4,3,0,1,0,1,0,0,0,1,1,0,0,1,0,0,31,0,0,31,0,1265,376,237,644,8,253,89,44,119,1,245,148,432,6,831,43,35759
CXB-201,2020-08-12,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,27,0,1028,302,196,523,7,241,74,41,125,1,245,148,428,6,827,43,36000
CXB-201,2020-08-13,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,21,0,0,21,0,842,245,150,440,7,186,57,46,83,0,245,148,427,6,826,44,36186
CXB-201,2020-08-14,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,17,0,706,201,127,371,7,138,44,23,71,0,245,148,425,6,824,44,36324
CXB-201,2020-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,14,0,0,14,0,584,164,101,313,6,121,37,26,57,1,245,148,425,6,824,45,36445
CXB-201,2020-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,476,138,77,256,5,108,26,24,57,1,245,148,425,6,824,45,36553
CXB-201,2020-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,392,108,69,212,3,84,30,8,44,2,245,148,425,6,824,45,36637
CXB-201,2020-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,335,91,54,187,3,57,17,15,25,0,245,148,425,6,824,45,36694
CXB-201,2020-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,295,75,49,168,3,40,16,5,19,0,245,148,425,6,824,45,36734
CXB-201,2020-08-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,251,61,43,144,3,44,14,6,24,0,245,148,425,6,824,45,36778
CXB-201,2020-08-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0,0,6,0,209,50,32,125,2,41,11,11,18,1,245,148,425,6,824,46,36819
CXB-201,2020-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,183,40,28,113,2,26,10,4,12,0,245,148,425,6,824,46,36845
CXB-201,2020-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,158,35,25,96,2,25,5,3,17,0,245,148,425,6,824,46,36870
CXB-201,2020-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,137,29,19,87,2,21,6,6,9,0,245,148,425,6,824,46,36891
